"",gene_symbol,GSM1936737,GSM1936738,GSM1936739,GSM1936740,GSM1936741,GSM1936742,GSM1936743,GSM1936744,GSM1936745,GSM1936746,GSM1936747,GSM1936748,GSM1936749,GSM1936750,GSM1936751,GSM1936752,GSM1936753,GSM1936754
ENSG00000144791,LIMD1,2180.4441,2284.5255,1859.9485,4024.2849,3170.144,3328.7793,2424.6603,2846.7509,2995.3101,3038.7268,3442.4493,3493.6028,2614.0387,3647.7082,4677.2499,5455.996,3715.8813,4127.6138
ENSG00000144792,ZNF660,79.3847,80.9973,36.227,96.3548,59.4643,68.8077,83.5639,66.4579,59.6043,50.8741,51.8199,53.5221,58.4311,69.1939,84.2081,90.042,55.7853,68.36
ENSG00000144802,NFKBIZ,2494.107,2407.8326,2514.5297,5484.6888,1833.1003,1627.7703,2291.7938,2183.6144,1660.8902,1836.3229,1786.7161,1574.9472,3428.5501,3669.3453,9851.3317,10440.2778,2173.5702,1813.4088
ENSG00000144810,COL8A1,8256.0318,7052.6841,7038.4295,14451.9874,7081.8814,6784.4811,5920.0003,6045.9484,6070.9823,5078.1146,5551.7882,5170.8812,7001.077,7941.9581,13602.378,15742.6319,7686.7079,8298.5604
ENSG00000144815,NXPE3,1581.3961,1548.7303,1448.729,2796.2276,1221.7457,1221.4841,1435.9735,1696.0042,1614.2996,1485.4876,1155.8107,1110.148,1497.8022,1843.3849,2654.9729,3000.0446,1290.1663,1457.2543
ENSG00000144820,ADGRG7,0,0,4.5739,5.0067,0.7341,6.997,0,0,4.6512,2.1793,2.3767,1.1474,0,0,3.7854,6.7438,0,4.6438
ENSG00000144821,MYH15,18.2076,18.2478,7.1422,29.4618,13.2152,8.2255,60.7566,59.7193,39.8675,47.8824,40.714,32.5397,11.4205,10.8954,25.5472,33.5839,4.9013,9.8262
ENSG00000144824,PHLDB2,662.8738,561.4899,860.0897,1665.9828,562.1401,663.3016,1029.3691,886.2596,700.622,820.527,727.0466,795.7819,378.3284,535.4016,1113.5556,1463.3652,524.7895,578.7025
ENSG00000144827,ABHD10,585.3167,602.1492,485.9784,892.9161,391.9114,339.1253,873.7132,827.9679,624.6682,551.1856,482.3258,508.9966,523.8477,675.7698,697.2695,811.0516,355.0862,423.665
ENSG00000144834,TAGLN3,23.4252,27.3842,27.8801,57.3769,38.1217,43.0862,84.976,87.7477,53.2507,71.5751,127.0444,130.6141,9.972,13.6797,50.7281,54.4765,26.3027,31.4836
ENSG00000144837,PLA1A,0,0,0.9915,9.5803,3.0253,5.9455,0,0,4.4738,1.9882,5.0314,4.2274,0,0,5.4991,12.2045,3.0046,4.9827
ENSG00000144840,RABL3,807.2668,687.4212,593.1674,1335.8293,757.9282,794.0303,872.0897,926.9699,805.5047,703.8827,779.6527,901.1246,533.8945,703.0577,954.0962,1389.1957,672.451,900.8817
ENSG00000144843,ADPRH,64.0566,51.3968,113.918,216.9774,116.2824,105.1966,80.6392,45.4513,90.4802,87.2362,85.8717,92.8591,93.9314,97.8795,197.2079,255.9295,136.7891,118.501
ENSG00000144847,IGSF11,5.675,1.3775,4.7122,14.7871,6.8672,5.9825,18.038,1.3688,6.0414,3.3593,4.1845,14.1918,4.0962,4.1135,24.3781,31.8687,10.9467,8.7456
ENSG00000144848,ATG3,1365.3578,1263.6382,1201.4319,2268.2949,1508.2331,1442.4981,1561.4221,1418.1015,1420.7348,1502.203,1416.9588,1477.8104,1311.6179,1438.1579,2740.9837,3195.2751,1512.6937,1674.5708
ENSG00000144852,NR1I2,1.0104,1.0113,1.976,2.0016,2.0144,1.0027,1.0011,1.0058,1.9831,1.9923,0,0.9921,1.9915,4.0166,7.0016,7.9607,1.9935,0.9981
ENSG00000144857,BOC,845.3546,847.5954,1000.5239,1847.4843,1146.033,1114.6733,516.7814,766.4901,682.4296,574.3139,716.2088,716.1792,837.6862,769.214,1717.0851,1970.656,935.2347,1068.636
ENSG00000144867,SRPRB,3069.9224,2739.9879,2993.6325,5797.1927,2914.3576,2671.755,2798.4278,2955.0166,2739.348,2579.3981,2335.4131,2506.3013,2059.0029,2572.8071,5182.9455,6033.6381,1886.2533,2321.8477
ENSG00000144868,TMEM108,142.2889,128.3722,79.7455,169.3704,77.6103,117.7435,223.485,266.7423,141.0691,118.6701,137.4735,146.7755,280.8296,315.0673,391.7271,513.2126,179.9777,246.433
ENSG00000144891,AGTR1,77.4997,70.7162,147.3898,271.0137,182.8144,170.5096,79.1799,66.4155,146.7531,115.0211,102.5877,107.4186,45.5275,56.0295,298.9426,381.3365,110.7834,121.6887
ENSG00000144893,MED12L,46.5219,39.1637,132.325,251.7119,118.5474,81.6344,48.0664,27.2635,110.2837,67.2864,43.3312,48.7798,23.1618,44.2601,98.7713,165.1912,155.2974,99.2715
ENSG00000144895,EIF2A,1956.8831,1636.4259,1853.1317,3580.6494,2027.8436,2020.0402,2354.1567,2501.1943,2204.6131,2577.8063,2209.2841,2320.3733,2229.1646,2278.5047,4038.0949,4948.4966,2149.1169,2201.6293
ENSG00000144908,ALDH1L1,2.625,1.7385,1.7613,4.4388,1.8192,2.5227,18.0458,10.9218,2.5325,3.5327,2.646,3.3877,0.8836,18.2655,6.4813,9.7183,14.3579,11.6048
ENSG00000144909,OSBPL11,908.8399,881.0807,681.0125,1447.095,845.9274,770.5715,988.4328,1021.6231,768.6151,757.9123,782.2787,747.8093,895.0598,1087.7801,1426.6236,1841.4765,875.8334,975.0146
ENSG00000144935,TRPC1,732.711,827.4364,535.5701,1094.4326,633.3001,587.99,806.1389,760.1722,477.1517,439.6768,585.1898,696.3781,809.7594,836.9839,1000.7221,1198.5633,778.7709,646.9463
ENSG00000144959,NCEH1,1281.5926,1114.4439,1213.3385,2521.8255,1760.7695,1775.5185,5304.6487,5413.1578,3221.8753,2811.7567,4222.3093,4630.5569,2272.6796,2757.3824,5861.9571,7689.0575,2460.9101,2638.3507
ENSG00000144962,SPATA16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000145002,FAM86B2,2.78,0,0,2.3423,4.921,6.2686,1.6546,7.4833,4.4004,10.7615,10.0097,3.6697,4.8839,4.2651,3.128,0.7821,21.6675,0
ENSG00000145012,LPP,13911.5869,14200.4435,4985.7182,13076.7126,11573.5349,11935.7114,12251.699,13725.6979,6736.3016,5148.6946,12035.5831,11983.7279,10579.9649,13522.2734,9395.3393,11223.3596,11729.0081,13026.2432
ENSG00000145014,TMEM44,737.5025,686.5017,685.5932,1312.0991,352.4042,401.4329,856.6173,708.292,632.8549,825.673,469.1099,489.1713,1017.2918,1042.5776,1725.8813,1962.6036,594.5145,617.6861
ENSG00000145016,RUBCN,1189.9755,1021.0545,2064.0665,5102.7043,3875.613,3868.0993,1196.3135,1323.2693,3071.1436,2788.0888,3668.6691,3500.3875,1206.2925,1344.7942,7413.165,8482.5673,4495.8326,5445.4403
ENSG00000145020,AMT,75.0301,55.6355,75.9816,149.3326,37.4093,47.1017,70.2511,84.5757,44.996,123.4329,52.7249,34.7111,133.214,79.3712,158.4075,223.1222,87.931,61.9271
ENSG00000145022,TCTA,1198.4304,1219.3405,701.8084,1309.5909,1026.4613,1030.4151,1115.8579,1110.6275,842.2108,834.3972,951.2176,1021.7864,1645.0155,1691.9619,1549.1923,1762.7112,1323.2102,1382.0206
ENSG00000145029,NICN1,284.1154,379.0707,253.6567,555.7724,243.0071,256.2116,342.4728,343.4705,271.48,435.0812,346.9167,260.5257,304.4231,341.175,698.8785,792.0055,287.6585,381.7647
ENSG00000145040,UCN2,402.3293,366.1021,599.1636,1147.8377,303.8245,325.3403,318.3072,299.6617,272.5436,328.5252,215.9283,227.551,99.5758,87.4892,517.3982,563.0756,86.2851,78.2682
ENSG00000145041,DCAF1,925.7421,880.4961,799.5763,1694.1203,1259.8627,1270.4112,1146.8626,1160.7816,1069.6965,933.5811,1150.8244,1205.3017,1026.9837,1151.1434,2012.8541,2246.3399,1265.0692,1349.453
ENSG00000145050,MANF,3076.2303,2888.3466,2570.207,4880.4354,2839.2351,2924.0658,4512.7268,4742.2196,3022.0849,3040.3884,3540.999,3562.173,2709.4359,3088.7003,5687.5494,6802.2382,2195.4025,2412.9319
ENSG00000145063,FLJ33534,1.285,0,3.7864,1.9555,0,0.6475,5.7924,1.8823,1.8673,0,1.9214,3.9367,1.2239,2.252,5.8261,10.1646,1.9223,2.5548
ENSG00000145075,CCDC39,59.427,25.0247,63.9008,100.0594,82.8468,45.7887,80.2653,54.6545,46.0743,26.6417,88.156,53.5894,29.3674,62.995,81.3227,174.484,112.427,83.0952
ENSG00000145087,STXBP5L,0.6,0,17.0497,5.7973,0,0.5995,1.1916,4.5998,0.5924,0,3.585,3.4107,1.1837,1.529,0,3.032,0,0
ENSG00000145088,EAF2,33.4589,27.0427,16.9339,38.5062,22.5839,25.168,28.6755,38.3912,27.4742,33.6014,21.3677,24.8639,29.6324,31.3673,49.6263,58.49,25.0006,32.5614
ENSG00000145103,ILDR1,1.0486,0,0,2.0892,1.0435,0,0,1.0415,2.1048,1.0377,1.8018,1.0461,0,1.0407,0.86,0,2.067,0
ENSG00000145107,TM4SF19,6.5727,3.0112,2.0705,8.4115,6.7544,5.2637,9.8874,2.7804,4.1301,9.405,2.8745,2.0793,1.1956,3.7587,7.5533,17.3593,5.2727,8.5713
ENSG00000145113,MUC4,0,0.1873,0,0.6015,0.4465,0,0,0,0,0.0272,1e-04,0,0,0,0.444,0,0.2724,4e-04
ENSG00000145147,SLIT2,556.2598,463.5962,576.7079,1241.9322,1474.0474,1481.4939,618.6931,635.9222,851.5187,705.4267,1076.0648,1012.8203,301.3405,320.3814,1355.1766,1470.2346,1080.851,790.1404
ENSG00000145191,EIF2B5,1165.6295,1185.6095,1108.635,2597.9654,1163.4567,1235.6922,1413.9917,1420.2262,1296.2096,1547.6995,1178.4173,1344.0322,1393.8104,1447.0731,2786.3313,3662.2895,1636.6439,1470.5194
ENSG00000145192,AHSG,0,0,0,0,0,0,0,0,0,0.9998,0,0,0,0,0,0,0,0
ENSG00000145194,ECE2,155.2061,148.4287,128.6479,203.2027,110.0833,124.752,117.1728,125.0186,102.4215,109.4115,93.672,70.4898,129.108,129.748,234.9137,215.034,97.3836,90.1532
ENSG00000145198,VWA5B2,2.2141,4.3217,0,2.1424,2.1601,0.9465,0,2.1431,2.12,5.5562,0.4444,1.7593,2.1733,2.1622,3.4842,6.4106,0,0
ENSG00000145214,DGKQ,894.137,835.8576,860.6011,1753.9872,890.9696,1003.2214,946.369,662.4009,848.9846,954.3184,822.5078,853.4901,1297.6925,1350.1167,2069.692,2099.3057,1188.2185,1158.6587
ENSG00000145216,FIP1L1,2141.7225,1952.8749,2126.1398,3953.5413,2157.7035,1947.021,2272.9931,2447.0921,2384.0729,2473.137,1832.5297,1901.4066,2152.3484,2507.9481,4903.8742,6253.9383,2138.162,2428.1275
ENSG00000145217,SLC26A1,49.7554,47.1134,42.139,80.8661,72.475,37.0005,42.8599,40.0405,27.6047,38.0014,17.6967,44.121,48.9194,51.6017,142.0019,108.8191,91.1414,58.7481
ENSG00000145220,LYAR,445.5533,427.1967,291.2533,663.282,459.1029,416.1368,717.8765,759.1667,417.7926,481.4013,519.328,585.2854,483.4338,596.5631,1057.3668,1334.6698,482.5491,514.4535
ENSG00000145241,CENPC,455.1904,390.8884,519.693,1064.4957,470.9483,429.2065,605.5313,589.2732,566.8967,560.0689,438.9446,438.0867,454.3464,474.3735,1055.6707,1296.3251,543.1143,482.4701
ENSG00000145242,EPHA5,118.2459,105.1999,124.5774,226.919,94.1197,104.6563,97.1576,108.743,100.1459,66.4099,88.2548,68.0613,71.2123,109.9872,311.1787,390.3527,91.1906,65.7422
ENSG00000145244,CORIN,1113.819,1020.9124,1225.9025,2719.475,1076.0055,1056.7744,460.0178,552.8188,537.8861,525.1879,406.7077,495.7196,288.7461,333.4538,742.5065,870.8414,297.7014,370.15
ENSG00000145246,ATP10D,2349.027,1887.005,2954.3862,5426.5331,2860.0522,2983.6257,2398.6391,2602.4841,2474.7994,2427.2877,2757.1159,2849.2137,1659.5176,1948.2449,4831.0835,5521.6927,2874.2909,3313.5442
ENSG00000145247,OCIAD2,620.5487,485.0537,534.3652,935.7294,424.9603,468.3481,639.7011,615.3231,557.0003,568.8054,539.7171,533.0591,456.7391,510.8258,849.5236,979.4475,382.921,410.698
ENSG00000145248,SLC10A4,7.0972,3.0295,5.9317,7.9757,3.0194,3.0024,1.0027,7.0268,4.9512,1.987,5.0166,3.9663,8.9854,8.0338,12.0403,12.9293,10.9789,10.9531
ENSG00000145283,SLC10A6,0,0,0.8644,0.8732,0.8793,0.8737,3.5089,2.053,2.0326,0.867,0,0,2.0918,5.2665,4.3788,3.4765,0.873,2.0329
ENSG00000145284,SCD5,349.5096,325.7137,301.7077,593.5389,243.6328,273.5592,681.8417,700.1588,421.0075,428.9171,421.2025,439.3915,876.7115,956.4439,1214.9887,1436.8232,724.3221,732.6428
ENSG00000145287,PLAC8,4.0361,6.0462,10.5867,10.7774,8.2571,5.7156,6.2067,1.9292,13.0235,12.0077,3.9044,6.842,12.7949,7.754,20.5235,22.1107,3.9253,8.3209
ENSG00000145293,ENOPH1,1134.7234,1065.4855,643.5662,1308.4853,697.535,700.0309,1445.4493,1410.8347,802.5632,949.4742,954.9006,1000.3117,1080.8685,1155.4646,1416.1964,1792.0105,781.8073,756.2723
ENSG00000145309,CABS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000145321,GC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000145331,TRMT10A,111.5205,126.5273,58.6183,116.9153,235.0941,164.2279,162.8739,219.0205,104.5724,102.9916,159.6422,166.4539,117.5976,136.8592,180.7058,236.9165,134.2853,176.0429
ENSG00000145332,KLHL8,646.8686,588.0395,417.9984,1035.5695,584.558,576.7694,653.9809,635.1379,468.0753,352.6297,603.9191,641.2662,445.5558,598.6552,760.419,954.5861,522.114,636.336
ENSG00000145335,SNCA,24.2606,11.8435,29.9351,37.2498,13.0119,13.7329,15.6507,11.2934,16.2682,11.1161,7.2214,15.9341,32.7596,33.5065,95.7022,112.0123,24.0922,21.3608
ENSG00000145337,PYURF,634.9311,504.5745,510.3824,1188.3748,637.627,597.1529,1090.3302,811.8403,818.8301,652.0388,1131.6346,1217.2223,1025.4443,769.3506,1443.8915,2118.0821,1161.7207,787.4825
ENSG00000145348,TBCK,968.9278,850.246,913.6385,1640.3134,695.1802,615.1525,917.0453,803.1957,829.0677,834.8886,472.4131,433.9127,798.508,1017.2253,1641.967,2041.876,737.7564,706.7866
ENSG00000145349,CAMK2D,2129.3976,2025.3451,3004.2378,6364.0558,4164.1509,4184.3626,3211.8945,3396.6346,4731.8196,4014.1608,4354.425,4664.2551,2333.557,2932.5538,7112.1495,8795.3303,4034.7339,4483.3688
ENSG00000145354,CISD2,841.4418,655.8945,662.6214,1161.382,764.1791,749.0274,1047.7726,960.7419,756.2076,778.2606,675.3817,734.4962,725.0816,679.5536,1148.9085,1343.1871,706.8353,809.1791
ENSG00000145358,DDIT4L,186.5494,192.6522,131.3818,300.5203,146.9142,163.1601,554.1178,442.0993,257.763,270.7947,290.5506,298.2826,167.7549,185.1706,424.3641,506.5656,178.0572,197.0577
ENSG00000145362,ANK2,173.4831,199.7568,174.9723,245.5709,272.9121,222.4102,177.48,148.3851,185.6018,125.7517,135.8498,138.7282,259.6336,207.7333,304.9857,415.4254,161.8986,289.2962
ENSG00000145365,TIFA,277.25,261.8732,272.275,578.8185,264.5377,221.0214,244.456,312.8532,306.9144,292.3807,166.8952,210.842,197.8692,270.391,716.6745,878.4006,207.5224,223.3925
ENSG00000145375,SPATA5,322.7406,367.8347,249.7422,484.0745,329.4039,367.883,574.6583,572.603,325.7662,308.8785,397.9274,407.436,279.771,380.2526,451.0089,538.773,327.0228,387.5903
ENSG00000145384,FABP2,1.011,0,3.9501,2.9957,3.1612,1.006,0,1.0049,0,0,3.0147,1.0195,4.9943,3.0108,5.0163,5.4873,4.9821,1.9942
ENSG00000145386,CCNA2,1498.9156,1444.027,827.685,1818.4953,1580.7607,1443.5019,3699.8359,3489.8613,1837.0815,1850.2564,2926.4419,2988.3911,1286.8294,1476.6059,2032.1038,2468.2295,1238.7435,1387.0392
ENSG00000145388,METTL14,708.0542,609.8428,819.2699,1620.7217,819.1518,750.9444,696.513,651.9389,907.8206,938.1295,680.1417,640.2765,764.0758,710.9937,1616.5912,1765.7013,665.0843,800.8067
ENSG00000145390,USP53,1099.1766,910.1205,890.8193,1821.7119,551.4335,522.8137,1494.6845,1249.8088,1019.4709,818.1994,644.5785,733.0869,658.5087,705.6887,2014.6528,2341.7605,495.5302,607.5819
ENSG00000145391,SETD7,3730.61,3510.1658,2221.4357,4560.8314,2456.4572,2499.5662,3422.5187,3579.4191,2463.8721,2391.9018,2334.6577,2493.4223,2915.9523,3556.6139,4209.3323,4693.8561,2136.2747,2429.103
ENSG00000145414,NAF1,379.2228,323.0922,339.1408,689.5161,385.6587,399.9169,515.9321,495.0136,396.7565,376.3159,477.8252,491.9243,338.7318,362.8491,673.8793,742.8825,473.9726,547.5466
ENSG00000145416,MARCH1,85.5057,45.1727,89.7466,90.856,30.7809,21.9301,108.7169,79.6381,79.5161,107.0819,57.474,59.3101,56.0054,47.2656,70.0599,129.6489,79.0799,46.1307
ENSG00000145423,SFRP2,0,0,2.9643,1.9952,2.0128,0,2.0037,1.0042,0.9904,0,3.0084,4.9573,3.9886,2.0078,7.0213,3.9777,3.9892,0.9963
ENSG00000145425,RPS3A,17696.0022,16573.5127,6489.3955,13173.1571,13409.5662,13364.2242,17348.9241,16657.9504,8568.5039,9949.4622,13322.2593,13677.3141,16702.9694,17257.769,14500.9574,16262.2206,12859.457,14537.4437
ENSG00000145428,RNF175,5.8981,3.2489,0,2.5969,2.9138,2.417,2.0629,1.2121,1.2879,1.9781,2.0485,2.8003,6.1065,5.5939,5.5284,6.6217,4.6726,1.8033
ENSG00000145431,PDGFC,7347.1558,6725.5239,6592.8276,12944.3332,4758.4454,4662.4625,4954.2593,5363.8035,4122.6596,3985.9884,3511.6162,3710.746,2777.1127,3102.1147,5143.0297,5902.8709,2494.0824,2881.4566
ENSG00000145439,CBR4,389.2269,415.2002,262.8273,466.6831,278.0944,250.9221,435.7477,356.2074,303.0915,359.2932,251.2327,224.7305,319.7673,323.402,485.0584,467.4407,268.0469,288.6843
ENSG00000145451,GLRA3,0,1.1138,2.9391,3.9538,0,1.0012,0,3.0711,2.0053,1.0008,0,0.9886,0,0.9848,0,7.9141,3.0057,2.8858
ENSG00000145476,CYP4V2,476.0684,471.3382,586.6758,1239.5774,515.0188,511.766,479.8929,441.1323,761.9863,618.0743,474.6847,481.8307,483.8221,647.0762,1348.3925,1780.3951,590.2944,603.8343
ENSG00000145491,ROPN1L,2.4929,2.2873,0,5.5924,5.6598,1.8711,3.4952,2.4198,2.7808,1.8545,2.8296,3.9705,2.7013,9.4067,9.3954,7.4613,5.6385,7.9125
ENSG00000145494,NDUFS6,958.5744,946.7202,627.8598,1056.4178,798.537,782.5746,1019.8086,1040.7884,757.4538,880.4874,880.285,894.6254,1148.4614,1098.1473,1322.4497,1372.5356,829.171,1005.9766
ENSG00000145495,MARCH6,5312.7384,5177.5552,4816.5427,10215.4636,4860.7928,5129.2015,4956.5504,5325.3925,5234.9639,4818.9651,5101.9246,5172.3063,4020.4977,5731.9083,9002.0149,10520.589,4585.5826,4644.1622
ENSG00000145506,NKD2,69.8899,55.9435,42.0484,46.4843,30.2123,22.1391,40.3832,41.1669,29.3204,39.575,12.1072,16.2951,69.4219,55.1422,89.3419,88.596,12.9278,19.9208
ENSG00000145526,CDH18,22.2391,8.071,13.6092,35.6765,25.0218,12.6233,18.3433,15.1947,17.2366,27.6436,3.8611,22.4076,12.8637,18.6504,28.0463,30.5885,2.5173,10.1184
ENSG00000145536,ADAMTS16,67.3423,63.3781,13.9271,22.3084,7.4311,7.4023,6.9363,3.9153,7.3209,3.0084,2.3985,0.6219,1.191,1.976,6.5236,7.0801,2.3844,2.6247
ENSG00000145545,SRD5A1,1360.9181,1189.4418,1216.8336,2262.9549,1242.5221,1185.9474,1441.1493,1369.0056,1497.2229,1500.4002,1404.5873,1428.7123,1654.017,1762.278,3346.0962,3616.2423,1493.7106,1784.5224
ENSG00000145555,MYO10,14922.8717,14550.2281,21570.0485,45304.5309,19197.9251,19272.8274,14440.1736,15377.7838,21052.2145,19302.9422,19949.8259,19705.5281,11149.2003,13729.7821,39071.2623,46125.5027,16646.8265,18461.1925
ENSG00000145569,FAM105A,425.116,389.1026,482.6549,923.8388,437.3031,531.975,551.5632,376.7639,366.2473,373.2282,337.4306,367.4095,1232.6245,1183.8456,2435.0991,3007.5776,930.95,1054.9365
